gene,cellType,score,pval,log2foldchange,sig
SNRNP35,Mac4,-3.030112637087459,0.0024446255017894353,-0.04974089415354399,False
SNRNP40,Mac4,-2.7085725542016865,0.006757333554710297,0.10750409533805172,False
SNRNP48,Mac4,-2.961303634555777,0.00306339767931446,0.01975786205608987,False
SNRNP70,Mac4,-2.3851414820091392,0.017072554071703477,-0.1197488803172373,False
SNRPA,Mac4,-4.199067581977577,2.6801632684685312e-05,-0.005548941607485425,True
SNRPA1,Mac4,-4.477028629926616,7.568910257918709e-06,0.0053975084776851645,True
SNRPB,Mac4,-3.893374420886979,9.885938881051937e-05,-0.07368673619034105,True
SNRPB2,Mac4,-2.7187393180031285,0.006553123118229007,0.003856496129778897,False
SNRPC,Mac4,-4.6953048785009965,2.662093734238078e-06,-0.02073214042484217,True
SNRPD1,Mac4,-3.129846145354645,0.0017489787992195926,0.02021061855563655,False
SNRPD3,Mac4,-4.925372847467432,8.419964881971452e-07,-0.15916753393821192,True
SNRPE,Mac4,-2.97585634313719,0.002921716910261911,-0.04060183963691788,False
SNRPG,Mac4,-5.093016599090077,3.5241083126705717e-07,-0.12677192581807173,True
SNRPN,Mac4,-0.04183184709815352,0.9666327469126561,-0.07630004287678674,False
SNU13,Mac4,-2.4621903086684402,0.013809137231202619,-0.0008515432270534973,False
SNUPN,Mac4,-1.381881778847614,0.16700800356130185,-0.015718860216043407,False
SPECC1L,Mac4,-1.5586497336272815,0.11907930503856788,0.1703723992586541,False
SPEN,Mac4,-0.5667862968202723,0.5708593817121013,0.3385110550059274,False
SRBD1,Mac4,-1.6087429750732827,0.10767255462200605,-0.0599413209497488,False
SREK1,Mac4,-2.5452644168451446,0.010919501740398047,-0.04391551853563147,False
SREK1IP1,Mac4,-4.650316589175946,3.3142587357609173e-06,-0.36036456062535027,True
SRPK1,Mac4,-6.2484829662634285,4.1445841375818374e-10,-0.22625861537597913,True
SRPK2,Mac4,-5.7675461459560395,8.043406510828514e-09,-0.24501995560782852,True
SRRM1,Mac4,-5.625721947947948,1.8473370909514268e-08,-0.12792727499039458,True
SRRM2,Mac4,-1.329430193323202,0.18370608202642935,-0.05814068269900119,False
SRRM4,Mac4,0.0,1.0,0.0,False
SRRT,Mac4,-6.247483546059468,4.171182078708059e-10,-0.3666677487578225,True
SRSF1,Mac4,-7.0555111859249875,1.719673477596187e-12,-0.4627013504965687,True
SRSF10,Mac4,-6.614457702821698,3.729162617057855e-11,-0.32406031205868846,True
SRSF11,Mac4,-4.1354713826679905,3.5422675827987303e-05,-0.11515397512818382,True
SRSF12,Mac4,-0.04408953014882733,0.9648330384014412,-0.11219133009720737,False
SRSF2,Mac4,-4.663632605130876,3.1067583165056296e-06,-0.2517483958146238,True
SRSF3,Mac4,-9.409584360730427,4.981026720169232e-21,-0.3139952706911906,True
SRSF4,Mac4,-3.4184053615097145,0.0006298921884930021,-0.1617728741549529,False
SRSF5,Mac4,-5.924944042969734,3.124037496868459e-09,-0.375662316548822,True
SRSF6,Mac4,-6.0761153364105525,1.2312886449494726e-09,-0.3291169702963277,True
SRSF7,Mac4,-7.936201707669836,2.0846688494102715e-15,-0.3822506333077058,True
SRSF9,Mac4,-0.6719555005852588,0.5016120259324507,0.15538149905128407,False
SSB,Mac4,-4.879521749333206,1.0634339635372333e-06,-0.13833182549650935,True
STAU1,Mac4,-3.303155674824204,0.0009560329794540031,-0.24581153115049137,False
STAU2,Mac4,-3.379636485684131,0.0007258175914797342,-0.33472399547082654,False
STOX2,Mac4,-0.412048726968199,0.6803037086413848,-0.36101795243973167,False
STRAP,Mac4,-6.019320946546627,1.751502820120395e-09,-0.07591440980018938,True
STRBP,Mac4,-1.5563920505766076,0.11961489434770868,-0.5667902976642156,False
SUB1,Mac4,-4.904068659954226,9.387165303598449e-07,-0.2887187711579866,True
SUGP1,Mac4,-2.0918368174036086,0.03645311563409152,0.09366755579481811,False
SUGP2,Mac4,-1.7693620249745636,0.07683347869147204,-0.29470967690174676,False
SUPT6,Mac4,-3.6012920687611127,0.0003166396138451749,-0.024893663070780114,False
SYF2,Mac4,-3.574811028392859,0.0003504809458442097,0.0033233934579701696,False
SYNCRIP,Mac4,-4.56967272581175,4.884864310187273e-06,-0.13062929320468353,True
SYNJ2,Mac4,-2.020791702041482,0.043301332175310694,0.14006439445769825,False
TAF15,Mac4,-3.990677684341656,6.588476777838635e-05,-0.1690291733461997,True
TARBP2,Mac4,-3.8377304427686205,0.0001241766843522834,-0.04658705272914698,False
TARDBP,Mac4,-5.416490811723082,6.078011257803328e-08,-0.31514636749431446,True
TCERG1,Mac4,-3.94860137474757,7.860912589418499e-05,-0.0725931941980198,True
TDRD3,Mac4,-1.866075702409638,0.06203077486203446,-0.30292768200687226,False
TDRD7,Mac4,-3.2541840848301296,0.0011371856393226707,-0.150118057036706,False
TFIP11,Mac4,-2.917602368371078,0.003527338441612207,0.09941822224458985,False
THOC1,Mac4,-2.4805968965975005,0.013116260920108144,-0.014153359153562306,False
THOC3,Mac4,-3.9630030917873773,7.40128228336619e-05,-0.06525147053253466,True
THOC5,Mac4,-5.2736456232908,1.3374003984012263e-07,-0.2569135154772626,True
THOC7,Mac4,-6.123936514659061,9.129128277688279e-10,-0.20275587135368323,True
THRAP3,Mac4,-4.2185886312851535,2.45836332929714e-05,-0.1635605824797759,True
THUMPD1,Mac4,-3.2925287463245354,0.0009929074691990398,-0.10580401780789916,False
THUMPD3,Mac4,-2.8286755404388053,0.004674105967476914,0.11442373808918838,False
TIA1,Mac4,-3.6861493151434446,0.00022767280333975902,-0.2772316448722547,False
TIAL1,Mac4,-3.135583823935657,0.0017151240554989186,0.002871320558546664,False
TJP2,Mac4,-2.764115871292308,0.005707726679490839,-0.12583201882083372,False
TMEM63A,Mac4,-3.0242742974787102,0.0024923035849511855,-0.1328580855720194,False
TNPO1,Mac4,-5.01240868609293,5.375288590987528e-07,-0.2617970203749511,True
TNRC6A,Mac4,-5.176349549909533,2.262693543068138e-07,-0.1844008553330232,True
TOE1,Mac4,-1.806426853402027,0.07085169018167098,0.05377807366712428,False
TOPORS,Mac4,-3.550796183204163,0.0003840677184486014,-0.023445217027085796,False
TRA2A,Mac4,-3.707144329500029,0.00020960949610336258,-0.21733719792665163,False
TRA2B,Mac4,-7.240986319603909,4.4543333902425023e-13,-0.33790947952664663,True
TRMT1,Mac4,-3.0297603234903794,0.0024474787921252494,0.03112335599047622,False
TRMT2A,Mac4,-3.019672650496445,0.0025304802147012736,0.15670243848411314,False
TTC14,Mac4,-4.341114672261371,1.4176171061068132e-05,-0.2854266251027546,True
TXNL4A,Mac4,-4.196335354081857,2.7126849772921284e-05,0.08880187994729294,True
TXNL4B,Mac4,-0.7302957562322883,0.4652094216961242,-0.2777390934311885,False
U2AF1,Mac4,-5.462162158022063,4.7037011193489834e-08,-0.12154422279824395,True
U2AF1L4,Mac4,-0.8007800458684516,0.4232589928008186,-0.17697218134294168,False
UHMK1,Mac4,-3.518088539263032,0.00043466731063976165,-0.07599929578441689,False
UNK,Mac4,-1.909115481840636,0.05624719598674326,-0.2585107729639917,False
UNKL,Mac4,-0.9541874521397139,0.3399887650512693,-0.4022950477008087,False
USP39,Mac4,-3.460215638387639,0.0005397429694738558,-0.14341674128787663,False
WBP4,Mac4,-4.0430861294256095,5.2752231447130815e-05,0.0004411845914820134,True
WDR83,Mac4,-3.01540893696444,0.002566329884156808,0.03346130674024206,False
WTAP,Mac4,-4.5665306637316725,4.9586253096118115e-06,-0.17670065967724025,True
XAB2,Mac4,-3.339070091506101,0.0008405935155208036,-0.08188989490864707,False
YBX1,Mac4,2.081727574189445,0.03736736048020737,0.07638476901367142,False
YBX2,Mac4,0.016954193100282913,0.9864731591238892,0.00282927299281327,False
YTHDF1,Mac4,-3.1202473973525766,0.001806992058356798,-0.1611896766708636,False
YTHDF2,Mac4,-4.236923318480116,2.266034820316836e-05,-0.0042570189681478965,True
YTHDF3,Mac4,-4.211851532500181,2.5328600449457623e-05,-0.18774555536604076,True
ZC3H10,Mac4,-2.1745586119832336,0.029663208681283085,-0.11376996777809811,False
ZC3H11A,Mac4,-1.0304238005037087,0.3028111053744794,-1.024381423551444,False
ZC3H12A,Mac4,-0.3900327221874245,0.6965123504852822,0.22368677116374336,False
ZC3H12D,Mac4,-1.223599502804515,0.22110334727046888,-0.03571651676526599,False
ZC3H13,Mac4,-2.9228798822538633,0.0034681027843792623,0.03962282240667392,False
ZC3H15,Mac4,-5.0739341442604955,3.896739651962223e-07,-0.03659547769067206,True
ZC3H3,Mac4,-2.3827471875636794,0.017183990952817557,-0.24649198263892824,False
ZC3H6,Mac4,-0.9526559665034288,0.34076441064591945,-0.37485825623355606,False
ZC3H7A,Mac4,-3.596733562219306,0.00032223824823811054,-0.18730203365276044,False
ZC3H8,Mac4,-0.9977592970030363,0.3183960917916079,-0.41417933763749515,False
ZC3HAV1L,Mac4,-0.12848661183293286,0.8977638926148557,-0.23429208455579675,False
ZCCHC17,Mac4,-4.776106923480208,1.7872138912129465e-06,-0.015090041694032053,True
ZCCHC7,Mac4,-4.289008210260629,1.7947273946574538e-05,-0.2579318294363375,True
ZCCHC8,Mac4,-3.2632579574732836,0.0011013921961488796,-0.10439650709924475,False
ZCRB1,Mac4,-4.818938190782322,1.4432425306208562e-06,-0.03045998998758659,True
ZFP36,Mac4,0.14431196340787888,0.8852541317616672,-0.26631962086334937,False
ZFP36L1,Mac4,-3.517844076767099,0.00043506791823743355,-0.4767897205690348,False
ZFP36L2,Mac4,-6.45686567382594,1.0689369629022846e-10,-0.4213109986814434,True
ZFP638,Mac4,-3.399294146386495,0.0006756001529395228,-0.12113410247016088,False
ZMAT5,Mac4,-3.5142490400622046,0.00044099915377987097,0.17674928727588224,False
ZRSR2,Mac4,-3.4396016979217734,0.0005825708625656344,-0.12422984380915203,False
ACIN1,Mac5,1.5923240175624536,0.11131191907509871,-0.43709596205134993,False
ADAD1,Mac5,0.0,1.0,0.0,False
ADAR,Mac5,1.5560275573757352,0.11970153958729228,-0.6807401124381194,False
ADARB1,Mac5,0.5728246476827863,0.5667634286757535,0.052415227679432075,False
ADARB2,Mac5,0.029814949439090268,0.9762146361390082,0.07812802144276094,False
AFF2,Mac5,0.0,1.0,0.0,False
AGO1,Mac5,4.660311904350429,3.157305737176534e-06,-0.26335658140449913,True
AKAP1,Mac5,1.7248356867495636,0.08455708845016216,-0.17425724206821736,False
ALYREF,Mac5,9.680037669897605,3.665808953879928e-22,0.07971959912149895,True
ANKRD17,Mac5,3.9032644039070634,9.490392805909452e-05,-0.45291972280018733,True
ANKS1,Mac5,0.4901642502893916,0.62401767594384,-0.9257045025037014,False
AQR,Mac5,4.338991009036755,1.4313837790582697e-05,-0.41642663982286887,True
ARGLU1,Mac5,0.5774532917710382,0.5636332828148019,-0.8439938200038553,False
ARL6IP4,Mac5,13.585908768344474,4.85468677371347e-42,0.3572863259304473,True
BCAS2,Mac5,14.536260281715476,7.138749131076078e-48,0.24088245242952944,True
BCLAF1,Mac5,1.4572831501596932,0.14503823606720148,-0.5515956406844218,False
BICC1,Mac5,0.26069763446221556,0.7943256904219975,0.02360123040451545,False
BOLL,Mac5,0.0,1.0,0.0,False
BUD13,Mac5,4.671429104306688,2.991113389936111e-06,0.13322500796760073,True
C1QBP,Mac5,19.621033643711403,1.0225279498635891e-85,0.5530669576462675,True
CACNA1E,Mac5,-0.7588721866212305,0.4479290183278477,-1.7060412065298942,False
CARHSP1,Mac5,9.318094610485208,1.1844822544601702e-20,0.06117495469636136,True
CASC3,Mac5,1.8203675190733026,0.06870305539623275,-0.8895438528209638,False
CCAR1,Mac5,12.150930469301077,5.67164077690416e-34,0.07877612526185018,True
CCNL1,Mac5,-17.372801873850097,1.3259049953663832e-67,-1.5218241899611034,True
CD2BP2,Mac5,6.050123936651387,1.4473444438054783e-09,-0.2156282078768994,True
CDC5L,Mac5,7.341367689745749,2.1142209597193447e-13,-0.16544506909675505,True
CDK11B,Mac5,4.08989668783687,4.3156537530188924e-05,-0.5434529583804242,True
CDK12,Mac5,0.06941557108302372,0.9446588348839972,-0.9229095415340529,False
CDK13,Mac5,2.6347763896331786,0.008419272756724211,-0.6490324179109397,False
CDKN2AIP,Mac5,0.4083351771005841,0.683027616896333,-1.0449685436359442,False
CELF1,Mac5,0.9714234684211721,0.331337446605655,-0.7838670438198276,False
CELF2,Mac5,-7.010444295357057,2.375625132796784e-12,-0.7040934505270551,True
CELF3,Mac5,0.0,1.0,0.0,False
CELF4,Mac5,4.105121192973418,4.041029681788593e-05,-0.05967921480771565,True
CELF5,Mac5,-0.03695870150223713,0.9705179346531104,-0.21140133990988993,False
CELF6,Mac5,0.0894448483172708,0.9287283824772756,0.07908878378865176,False
CFAP20,Mac5,13.221366059512649,6.605329913096953e-40,0.2062643520343741,True
CHERP,Mac5,5.023466724467817,5.0747020503004e-07,-0.29292879368858316,True
CIR1,Mac5,6.800788558032414,1.0404803874628547e-11,-0.1965075589785732,True
CIRBP,Mac5,6.31776805980617,2.653678846231971e-10,-0.348738563910306,True
CLASRP,Mac5,2.4823411200174896,0.013052225921597457,-0.5204949207782072,False
CLK2,Mac5,1.7582436475813608,0.07870606149856628,-0.7365168995799731,False
CLK3,Mac5,5.00495214811481,5.58759096838102e-07,-0.48790676391646315,True
CLK4,Mac5,0.8175298588872667,0.4136256928814275,-0.8901852065890425,False
CLNS1A,Mac5,15.540316747726882,1.8506647222575893e-54,0.46478546494148176,True
CLP1,Mac5,3.4244287071852657,0.0006160934701500665,-0.14605983518951238,False
CNBP,Mac5,0.06869696880448233,0.9452308310492266,-0.19708210213575406,False
CNOT4,Mac5,5.237870872927135,1.624396455307264e-07,-0.37680938125157226,True
CPEB1,Mac5,3.132197113911763,0.0017350334630685791,1.3168922867272008,False
CPEB2,Mac5,2.404746164175774,0.01618370252779551,-0.6183116630177921,False
CPEB3,Mac5,1.256222459696036,0.2090353258856349,-0.06025541606743823,False
CPEB4,Mac5,15.088266598681697,1.9345817348454756e-51,0.41744489296407217,True
CPNE1,Mac5,-0.05695275313459492,0.9545828315479407,-0.7885338613856366,False
CPSF1,Mac5,3.166070052688499,0.0015451357773541392,-0.5256620551861282,False
CPSF2,Mac5,9.044821436148517,1.4990998041842853e-19,-0.005323466109416586,True
CPSF3,Mac5,7.607912774121586,2.7855772317213833e-14,-0.1754357729112126,True
CPSF4,Mac5,3.598908158463269,0.0003195560094336412,-0.3790113563409596,False
CPSF4L,Mac5,-0.015604941636952963,0.9875495633073919,-0.1777637814036502,False
CPSF7,Mac5,0.5215361713319883,0.6019933146237364,-0.9690743316975521,False
CRNKL1,Mac5,6.602658637645946,4.038487446615227e-11,-0.0389435459285945,True
CSDC2,Mac5,0.17739613111443595,0.8591972460480833,0.06368421930087899,False
CSDE1,Mac5,-0.9255245091594346,0.3546931408649493,-0.4043251268561203,False
CSTF1,Mac5,7.036990308940822,1.964365108678262e-12,0.202868487940433,True
CSTF2,Mac5,5.50609974107328,3.668707249903696e-08,0.005751410348275421,True
CSTF2T,Mac5,3.1985128320285297,0.0013813838522364432,-0.4196064002552813,False
CSTF3,Mac5,3.4065200111847536,0.0006579672688723615,-0.3129692767004615,False
CTNNBL1,Mac5,7.616240106408213,2.611716643891769e-14,-0.00570117103325174,True
CWC15,Mac5,13.618703803703399,3.1002131277137695e-42,0.24199337164610224,True
CWC22,Mac5,3.6911851451724385,0.00022321158167813555,-0.22090402393553132,False
CWC25,Mac5,3.8750557419141245,0.00010660029480090392,-0.36735888793946847,False
D1PAS1,Mac5,0.0,1.0,0.0,False
DAZAP1,Mac5,12.104890607631782,9.950193778055267e-34,0.11559936706498775,True
DAZL,Mac5,0.1476093621568571,0.8826510661127416,0.18751871280668747,False
DDX1,Mac5,15.1579428392187,6.713949075727259e-52,0.5628498799131467,True
DDX17,Mac5,-7.169290624516596,7.538736786438722e-13,-1.2747298916698053,True
DDX19A,Mac5,7.2431939372803145,4.382395396573482e-13,-0.05567654166600011,True
DDX20,Mac5,2.5682422727846985,0.010221568912370072,-0.33817832965260264,False
DDX39,Mac5,14.873390427157062,4.906435484454204e-50,0.36725787264515297,True
DDX39B,Mac5,5.027080871221657,4.98002374124036e-07,-0.2633620664216716,True
DDX3X,Mac5,-4.903741948766517,9.402799835751147e-07,-0.8289322228897138,True
DDX41,Mac5,15.115087371960197,1.2880014089721767e-51,0.46734428629742997,True
DDX46,Mac5,5.927855872493681,3.069156898008604e-09,-0.3153624465398561,True
DDX5,Mac5,-20.23555131379035,4.7627022030619476e-91,-0.6850718395984128,True
DDX50,Mac5,0.025742869860688997,0.9794624299711369,-0.8188384054569733,False
DGCR14,Mac5,5.2278949824720895,1.714508429556346e-07,-0.1669777424243799,True
DGCR8,Mac5,2.8920078248694887,0.0038278841313412783,-0.4549833435233821,False
DGKQ,Mac5,1.1080494879089504,0.26784044398610074,-0.6662568553017003,False
DHX15,Mac5,0.9529652530311872,0.3406076762323683,-0.7040479770984032,False
DHX16,Mac5,4.520494445331481,6.169536400652391e-06,-0.45820930974146545,True
DHX30,Mac5,6.79127060040193,1.1115021606981879e-11,-0.1751150274177018,True
DHX35,Mac5,0.27503445443115426,0.783289767856997,-0.8086121401872446,False
DHX38,Mac5,6.347794362856596,2.184237723558346e-10,-0.24283162353864274,True
DHX57,Mac5,0.1878581348755534,0.8509878618978032,-0.8751439294514487,False
DHX8,Mac5,4.0411444548221,5.31909790871292e-05,-0.35590956575443133,True
DHX9,Mac5,-0.24941135161688885,0.8030426052288109,-0.9792942309286037,False
DICER1,Mac5,3.0751668644530117,0.002103848121674005,-0.6269334250308445,False
DNAJC17,Mac5,3.9887710299331123,6.641649006192374e-05,0.1790684591362508,True
DNAJC8,Mac5,7.998268804017879,1.2618067448386124e-15,-0.0525474209536787,True
DND1,Mac5,0.3610765096059202,0.7180422529757894,-0.15994991279154125,False
DPPA5A,Mac5,0.0,1.0,0.0,False
DROSHA,Mac5,1.8119063294994966,0.07000067124043426,-0.45443267100243157,False
DUS3L,Mac5,3.9467116612773068,7.923187928419786e-05,-0.2832953425217388,True
EEF1A1,Mac5,11.932489466865245,8.014043087147824e-33,0.15373021153962085,True
EFTUD2,Mac5,10.829878811888001,2.4848396412459414e-27,0.1379890702064328,True
EIF2AK2,Mac5,5.212339356677782,1.8647402647202194e-07,-0.2974008190650981,True
EIF2D,Mac5,5.7787670350574745,7.525003624243473e-09,0.2597968696159283,True
EIF2S1,Mac5,18.288984553388495,1.0128427278786685e-74,0.5364934683303391,True
EIF2S2,Mac5,7.786865876839529,6.869180282681708e-15,0.043474336211628994,True
EIF3A,Mac5,1.448871276428532,0.14737353400031925,-0.21581681891465454,False
EIF3B,Mac5,14.248861641021184,4.556481474717205e-46,0.2885925864445875,True
EIF3G,Mac5,12.26525163767256,1.3917924196445742e-34,0.13674422144144582,True
EIF4A1,Mac5,31.604135255371176,3.2393566076507596e-219,0.6894051800061849,True
EIF4A3,Mac5,12.58106324885075,2.6839296554558714e-36,0.13079440349361793,True
EIF4B,Mac5,1.835458166922672,0.06643783199530864,-0.3095056939424463,False
EIF4H,Mac5,4.202442485873133,2.6405034941221444e-05,-0.21594281661891923,True
ELAVL4,Mac5,-0.15604941636952963,0.8759940696727434,-0.4436085949844864,False
ENOX1,Mac5,0.028420015604274606,0.9773271605044753,0.07728127383364608,False
ENOX2,Mac5,4.498274135659721,6.850732557045401e-06,-0.2690895248734071,True
EPB41L4A,Mac5,0.059629898878180536,0.9524504048706717,0.08465499454060943,False
ESRP1,Mac5,0.0,1.0,0.0,False
ESRP2,Mac5,-0.015604941636952963,0.9875495633073919,-0.012204700995318915,False
EWSR1,Mac5,3.2832656301741476,0.0010261192796433055,-0.2854032499946415,False
FLYWCH1,Mac5,5.1758315428797275,2.2689811556987362e-07,0.16883700903491627,True
FMR1,Mac5,0.6610506901746878,0.5085798063041449,-0.8431607138741746,False
FRG1,Mac5,8.68761269763004,3.701351683021689e-18,-0.10029839021989329,True
FUBP1,Mac5,10.891953367537297,1.2591025448175992e-27,0.08371359818306345,True
FUS,Mac5,-10.866316174482277,1.668004481966545e-27,-0.9125322163579384,True
FXR1,Mac5,5.280381129287123,1.2891543997041395e-07,-0.3740915542330754,True
FXR2,Mac5,7.2474632802292955,4.246495225555829e-13,-0.14259442972482272,True
G3BP1,Mac5,5.949674610303904,2.6867608060020434e-09,-0.256067478561933,True
G3BP2,Mac5,3.0045958936280193,0.002659339142877555,-0.4626888128412805,False
GEMIN2,Mac5,3.196187942303837,0.0013925637113053658,-0.07390136566401306,False
GEMIN5,Mac5,2.3562052847723405,0.01846271148041375,-0.0586749868331955,False
GEMIN6,Mac5,7.749738092448223,9.208227292606287e-15,0.6147303040888299,True
GEMIN7,Mac5,13.79578994952121,2.7017699619958374e-43,0.3010251461665874,True
GEMIN8,Mac5,2.6971679756994793,0.006993198449363932,0.3076209299496715,False
GRSF1,Mac5,9.322413269276833,1.137236850792688e-20,0.10851015304843159,True
GTF2F1,Mac5,15.350042136561724,3.5395642311190116e-53,0.5319230140205331,True
HDLBP,Mac5,9.46144167481346,3.0372628902818626e-21,-0.03520181017678592,True
HEPACAM,Mac5,0.0,1.0,0.0,False
HNRNPA1,Mac5,0.601829408278423,0.5472876973692791,-0.3916916934586938,False
HNRNPA2B1,Mac5,-3.487320496798394,0.0004878863099930007,-0.2704082492977502,False
HNRNPA3,Mac5,2.291256320008878,0.02194859331149473,-0.046058892880278535,False
HNRNPAB,Mac5,11.192054360272868,4.4597913231326644e-29,0.16682655437659655,True
HNRNPC,Mac5,4.530315343138214,5.8895712027380705e-06,-0.32847534540197376,True
HNRNPD,Mac5,0.9124346754973766,0.36153994274458534,-0.5108974832276925,False
HNRNPDL,Mac5,0.3313038308890971,0.7404149979264338,-0.6708779201553368,False
HNRNPF,Mac5,0.9480266236463095,0.34311590071419984,-0.10532121631784896,False
HNRNPH1,Mac5,-7.870766215419426,3.52475766685979e-15,-1.150333050001504,True
HNRNPH2,Mac5,5.596622492808363,2.1856791235058182e-08,-0.40462212167977185,True
HNRNPK,Mac5,3.6688239330931207,0.0002436688117613821,-0.02760882360178485,False
HNRNPL,Mac5,3.60475560837689,0.00031244680616139873,-0.3375839323136445,False
HNRNPLL,Mac5,8.561681170875849,1.1123345211341389e-17,-0.10138967275689126,True
HNRNPM,Mac5,3.2024510543197517,0.001362634541489262,-0.2832013165514198,False
HNRNPR,Mac5,6.414962540539083,1.4085749236901405e-10,-0.152123073598589,True
HSPA5,Mac5,4.830183846901314,1.3640704275105893e-06,0.04546386266220459,True
HSPA8,Mac5,5.73341759518521,9.84268972300351e-09,0.062053392350607695,True
HTATSF1,Mac5,8.132830603234947,4.193804850529199e-16,-0.050468202974990994,True
IGF2BP1,Mac5,0.07381877131918427,0.9411545904226608,0.08401989127475219,False
IGF2BP2,Mac5,20.64931827870226,9.900703701856902e-95,1.97617568842325,True
IGF2BP3,Mac5,0.8825281394933742,0.377491269549157,0.43712974796385085,False
IK,Mac5,13.328642107506276,1.5774269828680452e-40,0.19814780633724904,True
ILF2,Mac5,9.717144318927776,2.5482788492265565e-22,0.032925615067605385,True
ILF3,Mac5,3.4611337843539003,0.0005379054240237411,-0.5539684223416419,False
INTS6,Mac5,3.447515566663503,0.0005657678029280748,-0.4981250937243633,False
ISY1,Mac5,3.007167362565937,0.002636945407122678,-0.6374307530226195,False
KHDRBS1,Mac5,-0.008278016443981821,0.993395173918591,-0.553963173245891,False
KHDRBS2,Mac5,0.0,1.0,0.0,False
KHDRBS3,Mac5,-0.019895419947067797,0.9841267987760005,-0.2263371772894753,False
KHSRP,Mac5,2.117213666194302,0.03424171806684826,-0.6788377439547553,False
KIN,Mac5,2.9050976585315467,0.003671385284403696,-0.5596133522491327,False
KRR1,Mac5,3.6767849191200987,0.00023619202145866945,-0.33626157246858845,False
LARP1B,Mac5,1.5756129920261772,0.11511502014924349,-0.4421309290187727,False
LARP4B,Mac5,8.080626261235027,6.443500440110972e-16,-0.10107661705620075,True
LARP6,Mac5,0.04269342948981262,0.9659459173033834,0.1290988834143073,False
LARP7,Mac5,11.128944171928026,9.070347964342574e-29,0.16187843879634123,True
LENG9,Mac5,1.1766266896670092,0.23934454016683548,-0.5939812587717546,False
LIN28A,Mac5,-0.031209883273905926,0.9751021580423282,-0.09194985097517172,False
LSM10,Mac5,8.98856614993133,2.504766980510847e-19,0.0695920918635986,True
LSM11,Mac5,5.045616582935799,4.5206114491252607e-07,0.08925231121643229,True
LSM2,Mac5,14.616377390652465,2.2084241459036624e-48,0.5870553168548609,True
LSM3,Mac5,12.885250411405476,5.449832685020313e-38,0.2220928245425231,True
LSM4,Mac5,12.350406007679716,4.846621378651982e-35,0.2055858130067536,True
LSM5,Mac5,4.828408476566094,1.3762856200699245e-06,-0.3418839654099166,True
LSM7,Mac5,11.854584525726905,2.037322223691027e-32,0.09287368336480029,True
LUC7L,Mac5,4.374484325500398,1.217198683123728e-05,-0.45153056624844545,True
LUC7L2,Mac5,-11.719839553380014,1.0086284303946479e-31,-0.920081000158917,True
LUC7L3,Mac5,6.15511032052221,7.502525143927382e-10,-0.2784391164154103,True
MAGOH,Mac5,7.688959838948452,1.483360122693126e-14,-0.16646881265718783,True
MAGOHB,Mac5,1.2986199941299787,0.19407437286490503,-0.6493902495489183,False
MAK16,Mac5,8.240205282913863,1.7191543336685349e-16,0.10761149065627507,True
MATR3,Mac5,-0.8180230173137167,0.4133440443455677,-0.7053549600667361,False
MBNL1,Mac5,-20.3766721200792,2.6935742796149972e-92,-1.0607987958911433,True
MBNL2,Mac5,5.3647887165342265,8.104402921207894e-08,-0.2967444197121907,True
MBNL3,Mac5,-0.636427994454078,0.5244974993099258,-1.2324302332784918,False
MCM3AP,Mac5,1.6445847205253958,0.10005547994104971,-0.6080350433018702,False
MCTS1,Mac5,13.40703316195069,5.499520633706838e-41,0.19613161127336554,True
METTL3,Mac5,4.941243124537849,7.762603873745899e-07,-0.13068490384739562,True
MEX3A,Mac5,0.11208786521170278,0.9107537389491516,0.033399325760059495,False
MEX3B,Mac5,0.062137961732697575,0.9504529663025378,-0.9144598952092864,False
MEX3D,Mac5,2.9374840769085546,0.0033088716351526103,-0.12813429887276495,False
MFAP1A,Mac5,3.8507007607678734,0.00011778033623530372,-0.4925574238318866,False
MKRN1,Mac5,10.842877058985147,2.155826804828778e-27,0.10148452399365127,True
MKRN2,Mac5,5.463173822610997,4.6769622866479434e-08,0.007938308192285248,True
MKRN3,Mac5,0.0,1.0,0.0,False
MOV10,Mac5,5.880132227054078,4.099388730256135e-09,0.12226035558994575,True
MSI1,Mac5,-0.015604941636952963,0.9875495633073919,-0.07337295740742295,False
MSI2,Mac5,-3.2204090661629086,0.0012800779590343625,-1.8445064068509658,False
MTHFSD,Mac5,4.625621731609862,3.7347637355888e-06,-0.01081292052213545,True
MYEF2,Mac5,0.3564760459991797,0.7214840879529416,-1.0929547438644618,False
NAA38,Mac5,17.91076726590325,9.718661845191378e-72,0.5395137053303118,True
NCBP2,Mac5,10.660859328902838,1.5515713790904732e-26,0.19392832472448074,True
NCL,Mac5,0.9920938516098042,0.3211517455215649,-0.14006206062843596,False
NDRG1,Mac5,3.747398160667358,0.00017867834307996614,-0.4801748245889379,False
NDRG2,Mac5,0.017965056963535016,0.9856667294134388,-0.3285059082360194,False
NELFE,Mac5,13.379078124291352,8.013510545632102e-41,0.36883887210137534,True
NIP7,Mac5,10.031251010974525,1.110999251369874e-23,0.028500339693433574,True
NKAP,Mac5,8.210115573780035,2.2097569249872375e-16,0.0552598282300254,True
NKTR,Mac5,-5.281621070473626,1.2804582213403875e-07,-0.7887616951486924,True
NOA1,Mac5,4.404757207764049,1.059024210579214e-05,0.13818551087101083,True
