cellType,TF,nTargets,sigTargets,percSig,nUp,nDown,meanLFC_up,meanLFC_down
Mac1,HDAC4,20,4,0.2,11,8,0.5248335754772678,-0.6509317529534532
Mac1,HELLS,1,1,1.0,0,1,,-0.2508547912374146
Mac1,HES1,1064,286,0.26879699248120303,588,462,0.48106276283176463,-0.4301870596676846
Mac1,HES5,300,76,0.25333333333333335,174,118,0.44895807699657897,-0.3889519139985973
Mac1,HEY1,6099,1377,0.22577471716674866,2994,2727,0.45806732902847247,-0.4074022396975462
Mac1,HEY2,4956,1126,0.2271993543179984,2490,2185,0.45496539730451696,-0.411168590539704
Mac1,HHEX,1,1,1.0,0,1,,-1.1187270155816185
Mac1,HIC2,398,111,0.27889447236180903,216,171,0.4737122989152837,-0.4386098970311605
Mac1,HIF1A,792,261,0.32954545454545453,406,382,0.3699800503161135,-0.4240624243583189
Mac1,HIRA,1,0,0.0,0,1,,-0.0075080550070819
Mac1,HLF,1,0,0.0,0,1,,-0.09401605427715294
Mac1,HNF1A,7003,1507,0.21519348850492645,3312,3124,0.46826492044286433,-0.4121880247276338
Mac1,HNF1B,269,63,0.2342007434944238,135,110,0.4346527863132314,-0.4142316426882256
Mac1,HNF4A,4711,1143,0.24262364678412227,2396,2043,0.47098545754070836,-0.41355037233950265
Mac1,HNF4G,35,6,0.17142857142857143,18,11,0.44982130617629146,-0.6904895114501671
Mac1,HSF1,69,31,0.4492753623188406,31,36,0.4268196687890771,-0.42019035505977587
Mac1,ID2,34,12,0.35294117647058826,16,18,0.31782988727611616,-0.2573658072336291
Mac1,IKZF1,8712,2252,0.25849403122130393,4592,3935,0.4607838346424042,-0.43482635168746003
Mac1,IKZF2,122,40,0.32786885245901637,68,54,0.3154482608528468,-0.52033228524633
Mac1,IKZF3,119,34,0.2857142857142857,68,50,0.43560971810056826,-0.45742076776771184
Mac1,ING1,1,1,1.0,0,1,,-0.5554752706915602
Mac1,INO80,1257,281,0.22354813046937153,659,520,0.443593550227991,-0.41096765635167537
Mac1,INSM1,405,86,0.2123456790123457,206,177,0.49379160356526963,-0.38045103574550554
Mac1,IRF1,4767,1433,0.30060834906649886,2507,2186,0.461143598883976,-0.4527396193259834
Mac1,IRF2,1410,414,0.2936170212765957,752,640,0.39594359016697833,-0.36904051369629187
Mac1,IRF3,5202,1548,0.2975778546712803,2764,2371,0.44195160401474815,-0.4314936830557561
